Appearances,Blocked shots,Assists,Passes per match,Big chances created,Crosses,Offsides,Hit woodwork,Shots,Shots on target,Shooting accuracy %,Big chances missed,Position_Defender,Position_Forward,Position_Goalkeeper,Position_Midfielder,Assists per Appearance,HighScorer
21,1.0,0,27.05,1.0,1.0,2.0,0.0,,,,,1,0,0,0,0.0,False
35,10.0,4,39.63,1.0,12.0,2.0,1.0,36.0,5.0,14.0,3.0,0,0,0,1,0.11428571428571428,False
20,4.0,0,23.45,0.0,32.0,2.0,1.0,19.0,5.0,26.0,1.0,0,0,0,1,0.0,False
10,5.0,0,23.8,0.0,20.0,0.0,0.0,10.0,2.0,20.0,2.0,0,0,0,1,0.0,False
26,4.0,4,16.23,3.0,22.0,3.0,0.0,16.0,4.0,25.0,1.0,0,1,0,0,0.15384615384615385,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
24,3.0,0,17.54,0.0,16.0,3.0,0.0,13.0,6.0,46.0,0.0,0,0,0,1,0.0,False
8,3.0,0,10.25,0.0,6.0,1.0,0.0,9.0,1.0,11.0,0.0,0,1,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
24,11.0,8,51.63,9.0,17.0,0.0,2.0,56.0,25.0,45.0,6.0,0,0,0,1,0.3333333333333333,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
4,0.0,0,23.75,0.0,6.0,0.0,0.0,,,,,1,0,0,0,0.0,False
35,23.0,5,16.46,7.0,81.0,9.0,2.0,61.0,21.0,34.0,3.0,0,1,0,0,0.14285714285714285,False
31,13.0,3,25.77,6.0,69.0,4.0,1.0,44.0,15.0,34.0,1.0,0,0,0,1,0.0967741935483871,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
17,1.0,0,38.76,0.0,1.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
12,3.0,0,31.58,0.0,32.0,0.0,0.0,12.0,0.0,0.0,0.0,0,0,0,1,0.0,False
26,2.0,0,22.04,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,1,0.0,False
38,26.0,4,21.16,6.0,51.0,21.0,2.0,95.0,22.0,23.0,13.0,0,1,0,0,0.10526315789473684,False
12,0.0,0,12.92,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0.0,False
35,23.0,5,29.89,10.0,190.0,3.0,3.0,59.0,16.0,27.0,1.0,0,0,0,1,0.14285714285714285,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
37,24.0,7,31.59,11.0,43.0,13.0,1.0,84.0,38.0,45.0,7.0,0,1,0,0,0.1891891891891892,True
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
22,3.0,5,64.59,8.0,88.0,5.0,0.0,,,,,1,0,0,0,0.22727272727272727,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
21,4.0,0,8.76,0.0,19.0,6.0,1.0,19.0,8.0,42.0,1.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
37,16.0,1,19.03,3.0,30.0,18.0,2.0,69.0,25.0,36.0,4.0,0,1,0,0,0.02702702702702703,False
9,2.0,0,39.78,0.0,1.0,0.0,0.0,,,,,1,0,0,0,0.0,False
1,,0,20.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
34,7.0,0,54.21,3.0,6.0,3.0,1.0,27.0,4.0,15.0,1.0,0,0,0,1,0.0,False
36,11.0,3,23.14,3.0,35.0,28.0,2.0,79.0,29.0,37.0,9.0,0,1,0,0,0.08333333333333333,False
31,8.0,2,37.48,3.0,62.0,8.0,1.0,45.0,17.0,38.0,5.0,0,1,0,0,0.06451612903225806,True
10,3.0,1,37.8,0.0,57.0,0.0,0.0,,,,,1,0,0,0,0.1,False
3,0.0,0,21.67,0.0,1.0,0.0,0.0,,,,,1,0,0,0,0.0,False
15,1.0,0,10.67,0.0,15.0,0.0,0.0,5.0,2.0,40.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
27,5.0,1,63.3,1.0,10.0,2.0,0.0,,,,,1,0,0,0,0.037037037037037035,False
38,,0,27.71,0.0,,,0.0,,,,,0,0,1,0,0.0,False
5,3.0,1,19.6,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0,0,0,1,0.2,False
1,0.0,0,24.0,0.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,0,0,0,1,0.0,False
19,1.0,2,38.89,2.0,0.0,0.0,1.0,,,,,1,0,0,0,0.10526315789473684,False
16,5.0,0,8.19,3.0,27.0,4.0,0.0,17.0,6.0,35.0,2.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
31,30.0,6,46.94,10.0,97.0,26.0,4.0,88.0,35.0,40.0,9.0,0,1,0,0,0.1935483870967742,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
32,18.0,15,34.09,13.0,93.0,7.0,2.0,57.0,20.0,35.0,6.0,0,0,0,1,0.46875,True
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
20,1.0,0,22.75,1.0,33.0,0.0,0.0,,,,,1,0,0,0,0.0,False
37,2.0,1,37.54,3.0,4.0,1.0,1.0,,,,,1,0,0,0,0.02702702702702703,False
24,3.0,1,27.25,2.0,31.0,0.0,0.0,15.0,2.0,13.0,2.0,0,0,0,1,0.041666666666666664,False
33,,0,31.27,0.0,,,0.0,,,,,0,0,1,0,0.0,False
30,2.0,0,37.67,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
36,17.0,7,29.31,14.0,201.0,15.0,2.0,69.0,32.0,46.0,3.0,0,0,0,1,0.19444444444444445,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
11,5.0,0,43.36,0.0,30.0,0.0,1.0,,,,,1,0,0,0,0.0,False
27,2.0,1,24.63,0.0,0.0,4.0,1.0,,,,,1,0,0,0,0.037037037037037035,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
30,15.0,3,46.07,4.0,79.0,0.0,2.0,42.0,9.0,21.0,1.0,0,0,0,1,0.1,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
27,14.0,3,25.93,5.0,150.0,1.0,0.0,39.0,12.0,31.0,2.0,0,0,0,1,0.1111111111111111,False
29,12.0,11,83.76,14.0,74.0,4.0,1.0,54.0,20.0,37.0,5.0,0,0,0,1,0.3793103448275862,False
1,0.0,0,5.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
6,4.0,0,10.33,0.0,3.0,2.0,1.0,11.0,5.0,45.0,0.0,0,0,0,1,0.0,False
4,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
33,5.0,1,26.33,2.0,19.0,3.0,0.0,19.0,8.0,42.0,3.0,0,0,0,1,0.030303030303030304,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
16,0.0,1,9.81,0.0,7.0,4.0,0.0,7.0,4.0,57.0,2.0,0,1,0,0,0.0625,False
29,3.0,0,39.21,0.0,0.0,2.0,0.0,,,,,1,0,0,0,0.0,False
27,1.0,3,33.78,1.0,35.0,1.0,0.0,,,,,1,0,0,0,0.1111111111111111,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
21,4.0,1,9.38,4.0,3.0,1.0,1.0,22.0,8.0,36.0,5.0,0,1,0,0,0.047619047619047616,False
37,19.0,6,24.76,9.0,51.0,25.0,2.0,75.0,33.0,44.0,8.0,0,1,0,0,0.16216216216216217,True
1,0.0,0,9.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
11,,0,26.73,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
5,2.0,0,18.8,0.0,10.0,1.0,0.0,,,,,1,0,0,0,0.0,False
19,14.0,2,25.74,3.0,71.0,1.0,1.0,45.0,20.0,44.0,2.0,0,0,0,1,0.10526315789473684,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
36,7.0,3,48.81,2.0,0.0,0.0,1.0,19.0,2.0,11.0,0.0,0,0,0,1,0.08333333333333333,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
34,4.0,1,38.85,1.0,6.0,1.0,1.0,,,,,1,0,0,0,0.029411764705882353,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
18,1.0,0,69.22,0.0,1.0,0.0,1.0,,,,,1,0,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
15,7.0,1,10.53,1.0,4.0,3.0,0.0,24.0,8.0,33.0,1.0,0,1,0,0,0.06666666666666667,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
25,4.0,5,47.08,2.0,21.0,1.0,0.0,18.0,6.0,33.0,0.0,0,0,0,1,0.2,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
14,2.0,0,31.29,0.0,45.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
1,0.0,1,54.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1.0,False
4,1.0,0,26.75,0.0,7.0,3.0,1.0,7.0,3.0,43.0,1.0,0,1,0,0,0.0,False
36,10.0,3,30.86,8.0,121.0,10.0,0.0,40.0,16.0,40.0,4.0,0,1,0,0,0.08333333333333333,False
2,0.0,0,40.0,1.0,8.0,0.0,0.0,,,,,1,0,0,0,0.0,False
31,3.0,0,35.19,1.0,4.0,3.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
28,2.0,0,31.71,0.0,1.0,1.0,2.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
14,3.0,0,18.79,2.0,7.0,9.0,0.0,19.0,8.0,42.0,2.0,0,1,0,0,0.0,False
10,4.0,2,41.6,1.0,0.0,0.0,0.0,5.0,1.0,20.0,0.0,0,0,0,1,0.2,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
36,21.0,7,28.42,14.0,176.0,6.0,0.0,62.0,14.0,23.0,2.0,0,0,0,1,0.19444444444444445,False
24,1.0,5,52.75,7.0,122.0,3.0,0.0,,,,,1,0,0,0,0.20833333333333334,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
1,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
3,0.0,0,27.0,0.0,4.0,0.0,0.0,,,,,1,0,0,0,0.0,False
14,0.0,0,9.57,2.0,0.0,4.0,0.0,3.0,2.0,67.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
31,9.0,1,51.68,1.0,79.0,4.0,0.0,,,,,1,0,0,0,0.03225806451612903,False
28,9.0,1,31.5,3.0,56.0,3.0,0.0,,,,,1,0,0,0,0.03571428571428571,False
24,3.0,0,35.75,2.0,8.0,0.0,0.0,,,,,1,0,0,0,0.0,False
26,5.0,0,68.08,4.0,1.0,0.0,0.0,,,,,1,0,0,0,0.0,False
33,17.0,0,19.18,1.0,84.0,3.0,1.0,43.0,15.0,35.0,1.0,0,1,0,0,0.0,False
37,12.0,1,12.51,5.0,39.0,44.0,0.0,71.0,35.0,49.0,6.0,0,1,0,0,0.02702702702702703,True
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
36,12.0,0,69.11,2.0,15.0,1.0,1.0,,,,,1,0,0,0,0.0,False
12,2.0,0,16.92,2.0,8.0,1.0,0.0,5.0,1.0,20.0,0.0,0,0,0,1,0.0,False
30,5.0,1,8.83,2.0,1.0,12.0,1.0,33.0,8.0,24.0,3.0,0,1,0,0,0.03333333333333333,False
1,,0,24.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
6,0.0,0,24.17,0.0,1.0,0.0,0.0,,,,,1,0,0,0,0.0,False
20,6.0,3,16.3,5.0,48.0,12.0,0.0,19.0,9.0,47.0,3.0,0,1,0,0,0.15,False
32,3.0,6,73.81,6.0,56.0,2.0,0.0,,,,,1,0,0,0,0.1875,False
3,0.0,2,32.33,2.0,9.0,0.0,0.0,,,,,1,0,0,0,0.6666666666666666,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
3,0.0,0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
7,0.0,0,29.0,0.0,20.0,0.0,0.0,,,,,1,0,0,0,0.0,False
18,2.0,0,34.28,0.0,2.0,0.0,0.0,12.0,3.0,25.0,0.0,0,0,0,1,0.0,False
28,1.0,1,32.96,2.0,82.0,3.0,0.0,,,,,1,0,0,0,0.03571428571428571,False
30,7.0,3,24.9,8.0,159.0,0.0,1.0,28.0,14.0,50.0,1.0,0,0,0,1,0.1,False
8,1.0,0,29.5,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0.0,False
28,8.0,2,14.0,2.0,2.0,4.0,1.0,32.0,13.0,41.0,7.0,0,1,0,0,0.07142857142857142,False
9,1.0,0,1.78,0.0,2.0,0.0,0.0,3.0,1.0,33.0,1.0,0,1,0,0,0.0,False
19,5.0,1,31.53,2.0,13.0,0.0,0.0,8.0,1.0,13.0,1.0,0,0,0,1,0.05263157894736842,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
4,0.0,0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
33,14.0,2,38.36,1.0,2.0,4.0,1.0,38.0,10.0,26.0,1.0,0,0,0,1,0.06060606060606061,False
33,14.0,3,51.03,0.0,9.0,1.0,2.0,41.0,6.0,15.0,0.0,0,0,0,1,0.09090909090909091,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
24,2.0,0,30.5,0.0,1.0,3.0,0.0,,,,,1,0,0,0,0.0,False
36,14.0,7,25.67,8.0,99.0,5.0,2.0,54.0,25.0,46.0,3.0,0,1,0,0,0.19444444444444445,False
2,0.0,0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0.0,False
20,6.0,3,40.4,4.0,3.0,1.0,0.0,15.0,5.0,33.0,1.0,0,0,0,1,0.15,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
17,1.0,0,29.65,0.0,2.0,0.0,0.0,,,,,1,0,0,0,0.0,False
16,1.0,1,40.13,1.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,1,0.0625,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
24,5.0,1,17.29,0.0,5.0,27.0,1.0,39.0,24.0,62.0,4.0,0,1,0,0,0.041666666666666664,True
1,0.0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
38,18.0,7,82.0,3.0,102.0,0.0,2.0,66.0,17.0,26.0,0.0,0,0,0,1,0.18421052631578946,False
16,1.0,0,23.38,0.0,0.0,0.0,0.0,8.0,1.0,13.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
34,3.0,2,29.41,3.0,73.0,9.0,0.0,,,,,1,0,0,0,0.058823529411764705,False
24,4.0,0,44.25,1.0,2.0,0.0,1.0,,,,,1,0,0,0,0.0,False
30,10.0,4,42.83,5.0,121.0,1.0,1.0,,,,,1,0,0,0,0.13333333333333333,False
37,1.0,1,31.16,0.0,71.0,1.0,0.0,,,,,1,0,0,0,0.02702702702702703,False
29,19.0,3,21.48,8.0,76.0,19.0,0.0,64.0,26.0,41.0,9.0,0,1,0,0,0.10344827586206896,False
38,3.0,2,41.08,1.0,0.0,2.0,0.0,,,,,1,0,0,0,0.05263157894736842,False
22,9.0,1,20.23,2.0,84.0,5.0,1.0,,,,,1,0,0,0,0.045454545454545456,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
12,0.0,1,35.17,2.0,38.0,0.0,0.0,,,,,1,0,0,0,0.08333333333333333,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
8,0.0,0,84.0,0.0,10.0,2.0,0.0,5.0,2.0,40.0,0.0,1,0,0,0,0.0,False
34,5.0,0,30.03,0.0,11.0,1.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
2,0.0,0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
33,31.0,8,23.36,6.0,13.0,26.0,8.0,118.0,43.0,36.0,10.0,0,1,0,0,0.24242424242424243,True
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
38,7.0,0,44.63,2.0,6.0,2.0,1.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
2,0.0,0,52.5,0.0,3.0,0.0,0.0,,,,,1,0,0,0,0.0,False
27,8.0,2,23.0,6.0,125.0,2.0,0.0,19.0,7.0,37.0,0.0,0,0,0,1,0.07407407407407407,False
34,4.0,0,69.35,1.0,6.0,1.0,1.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
29,8.0,12,58.52,11.0,201.0,4.0,3.0,,,,,1,0,0,0,0.41379310344827586,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
38,,0,28.32,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
25,7.0,3,41.12,6.0,10.0,3.0,0.0,39.0,19.0,49.0,4.0,0,0,0,1,0.12,False
10,5.0,0,24.1,0.0,21.0,4.0,1.0,19.0,8.0,42.0,2.0,0,0,0,1,0.0,False
31,14.0,4,60.68,4.0,98.0,2.0,6.0,,,,,1,0,0,0,0.12903225806451613,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
9,0.0,0,41.22,0.0,3.0,1.0,0.0,,,,,1,0,0,0,0.0,False
1,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
23,6.0,0,7.17,0.0,5.0,4.0,0.0,19.0,8.0,42.0,3.0,0,1,0,0,0.0,False
27,5.0,1,44.44,1.0,16.0,0.0,0.0,21.0,5.0,24.0,1.0,0,0,0,1,0.037037037037037035,False
15,5.0,1,23.53,2.0,12.0,1.0,0.0,8.0,2.0,25.0,0.0,0,0,0,1,0.06666666666666667,False
2,0.0,0,10.5,0.0,1.0,0.0,0.0,2.0,1.0,50.0,0.0,0,0,0,1,0.0,False
33,11.0,4,20.24,6.0,50.0,10.0,6.0,65.0,25.0,38.0,5.0,0,1,0,0,0.12121212121212122,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
28,13.0,4,22.86,6.0,18.0,21.0,1.0,62.0,32.0,52.0,7.0,0,1,0,0,0.14285714285714285,True
36,,0,27.86,0.0,,,0.0,,,,,0,0,1,0,0.0,False
25,8.0,1,26.32,1.0,17.0,2.0,3.0,23.0,5.0,22.0,0.0,0,0,0,1,0.04,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
28,4.0,0,13.68,3.0,42.0,4.0,0.0,28.0,14.0,50.0,1.0,0,0,0,1,0.0,False
36,22.0,5,19.22,8.0,43.0,23.0,4.0,94.0,40.0,43.0,23.0,0,1,0,0,0.1388888888888889,True
8,1.0,2,33.63,2.0,24.0,1.0,0.0,,,,,1,0,0,0,0.25,False
25,11.0,2,7.88,1.0,0.0,9.0,0.0,32.0,9.0,28.0,5.0,0,1,0,0,0.08,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
20,10.0,2,13.25,1.0,15.0,9.0,0.0,27.0,3.0,11.0,1.0,0,1,0,0,0.1,False
16,2.0,0,12.0,1.0,6.0,4.0,0.0,7.0,1.0,14.0,0.0,0,1,0,0,0.0,False
38,5.0,5,65.34,5.0,118.0,2.0,0.0,,,,,1,0,0,0,0.13157894736842105,False
16,10.0,3,29.31,4.0,38.0,9.0,2.0,27.0,9.0,33.0,7.0,0,0,0,1,0.1875,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
11,1.0,0,13.18,0.0,7.0,0.0,0.0,5.0,1.0,20.0,0.0,0,0,0,1,0.0,False
12,0.0,0,25.17,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
6,1.0,0,31.83,0.0,18.0,1.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
23,3.0,0,36.17,0.0,1.0,0.0,1.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
8,0.0,0,27.0,0.0,0.0,1.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
28,2.0,1,19.64,0.0,1.0,3.0,2.0,,,,,1,0,0,0,0.03571428571428571,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
19,3.0,0,29.21,4.0,37.0,0.0,0.0,,,,,1,0,0,0,0.0,False
