Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,Season
Tyler Roberts,Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Harry Tyrer,Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,0.0,0,0,0,,0,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Destiny Udogie,Defender,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Deniz Undav,Forward,22,,,7.0,,,8.0,0.0,1.0,1.0,,,,,,,,,,0,162,7.36,1.0,1.0,,,,2,0,15,7.0,5,0.0,2.0,3.0,2.0,0.23,0.0,0.0,27.0,12.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Harvey Vale,Midfielder,0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Joel Valencia,Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Yan Valery,Defender,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0,22,22.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Donny van de Beek,Midfielder,7,,,0.0,0.0,,2.0,1.0,1.0,0.0,,3.0,7.0,11.0,2.0,3.0,3.0,,0.0,0,59,8.43,0.0,0.0,0.0,0.0,0.0,0,0,4,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Sepp van den Berg,Defender,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Dani van den Heuvel,Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,0.0,0,0,0,,0,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Virgil van Dijk,Defender,32,11.0,36.0,27.0,52.0,0.0,7.0,31.0,135.0,61.0,1.0,168.0,130.0,57.0,2.0,98.0,35.0,0.0,2.0,1,2581,80.66,1.0,1.0,0.0,1.0,149.0,3,0,13,3.0,3,2.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Jan Paul van Hecke,Defender,8,0.0,7.0,8.0,75.0,0.0,0.0,6.0,9.0,4.0,1.0,15.0,18.0,21.0,0.0,6.0,16.0,0.0,0.0,0,246,30.75,0.0,0.0,0.0,0.0,6.0,2,0,7,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Mikki van Sas,Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,0.0,0,0,0,,0,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Raphaël Varane,Defender,24,8.0,22.0,24.0,38.0,0.0,2.0,11.0,89.0,61.0,0.0,100.0,75.0,43.0,6.0,42.0,16.0,1.0,0.0,0,1099,45.79,0.0,1.0,0.0,2.0,54.0,1,0,12,2.0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Jamie Vardy,Forward,37,,,9.0,,,3.0,2.0,30.0,25.0,,,,,,,,,,4,255,6.89,2.0,7.0,,,,1,0,21,29.0,3,0.0,2.0,1.0,1.0,0.08,0.0,0.0,28.0,15.0,54.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Joël Veltman,Defender,31,6.0,29.0,62.0,52.0,0.0,3.0,19.0,49.0,23.0,0.0,125.0,131.0,82.0,5.0,26.0,18.0,0.0,0.0,1,1297,41.84,2.0,23.0,26.0,1.0,47.0,6,0,27,0.0,1,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Jannik Vestergaard,Defender,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Matthew Vigor,Midfielder,0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Matías Viña,Defender,12,1.0,10.0,19.0,58.0,0.0,1.0,4.0,17.0,7.0,0.0,28.0,44.0,46.0,10.0,4.0,7.0,0.0,0.0,0,145,12.08,0.0,4.0,0.0,0.0,4.0,1,0,7,0.0,2,0.0,1.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Radek Vítek,Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,0.0,0,0,0,,0,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Nikola Vlasic,Midfielder,0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Jake Vokins,Defender,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Jack Wadham,Midfielder,0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Ethan Wady,Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,0.0,0,0,0,,0,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Theo Walcott,Forward,20,,,13.0,,,5.0,9.0,7.0,5.0,,,,,,,,,,2,240,12.0,3.0,21.0,,,,1,0,7,15.0,2,0.0,1.0,1.0,1.0,0.1,0.0,0.0,20.0,8.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Kyle Walker,Defender,27,6.0,20.0,13.0,69.0,0.0,0.0,18.0,22.0,11.0,0.0,124.0,59.0,54.0,13.0,23.0,11.0,0.0,0.0,0,1729,64.04,0.0,28.0,14.0,4.0,71.0,3,0,15,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Kyle Walker-Peters,Defender,31,2.0,58.0,61.0,52.0,1.0,3.0,27.0,41.0,19.0,1.0,156.0,168.0,154.0,50.0,16.0,28.0,0.0,0.0,0,1015,32.74,2.0,50.0,22.0,1.0,25.0,4,0,25,1.0,1,0.0,1.0,0.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Reuell Walters,Defender,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Christian Walton,Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,0.0,0,0,0,,0,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Aaron Wan-Bissaka,Defender,19,7.0,10.0,40.0,63.0,1.0,7.0,22.0,35.0,18.0,0.0,73.0,72.0,58.0,17.0,13.0,17.0,0.0,0.0,0,705,37.11,1.0,14.0,21.0,2.0,17.0,2,0,11,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Wanya Marçal,Midfielder,0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Joel Ward,Defender,28,7.0,35.0,50.0,72.0,0.0,5.0,25.0,77.0,45.0,0.0,116.0,126.0,90.0,7.0,58.0,39.0,0.0,0.0,0,1002,35.79,0.0,36.0,22.0,0.0,36.0,6,0,29,0.0,1,0.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
James Ward-Prowse,Midfielder,38,,,65.0,57.0,,11.0,55.0,45.0,18.0,,222.0,135.0,159.0,7.0,44.0,52.0,,0.0,4,1920,50.53,9.0,241.0,29.0,2.0,66.0,6,0,34,0.0,9,1.0,8.0,0.0,2.0,0.24,2.0,3.0,44.0,20.0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Lewis Warrington,Midfielder,0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Ollie Watkins,Forward,37,,,19.0,,,16.0,10.0,39.0,33.0,,,,,,,,,,6,551,14.89,4.0,9.0,,,,4,0,26,18.0,15,3.0,9.0,3.0,5.0,0.41,1.0,0.0,86.0,47.0,55.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Noah Watson,Defender,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Kelland Watts,Defender,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Adam Webster,Defender,27,8.0,27.0,22.0,55.0,1.0,2.0,19.0,51.0,28.0,0.0,143.0,91.0,54.0,3.0,60.0,27.0,1.0,1.0,0,1676,62.07,1.0,2.0,50.0,0.0,83.0,2,0,10,1.0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Wout Weghorst,Forward,17,,,11.0,,,3.0,7.0,9.0,7.0,,,,,,,,,,1,207,12.18,1.0,0.0,,,,1,0,14,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Jensen Weir,Midfielder,0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Danny Welbeck,Forward,31,,,15.0,,,13.0,5.0,20.0,13.0,,,,,,,,,,3,439,14.16,8.0,0.0,,,,0,0,25,5.0,6,3.0,2.0,1.0,1.0,0.19,0.0,0.0,62.0,23.0,37.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Reece Welch,Defender,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Charlie Wellens,Midfielder,0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Jack Wells-Morrison,Midfielder,0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Timo Werner,Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Wesley,Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Charlie Whitaker,Midfielder,0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Ben White,Defender,38,9.0,35.0,60.0,52.0,0.0,2.0,22.0,75.0,47.0,0.0,155.0,131.0,119.0,8.0,33.0,41.0,0.0,0.0,5,1951,51.34,6.0,57.0,26.0,6.0,58.0,5,0,28,1.0,2,0.0,2.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Alfie Whiteman,Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,0.0,0,0,0,,0,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Joe Whitworth,Goalkeeper,2,0.0,5.0,,,,,,,,,,,,,,,0.0,0.0,0,75,37.5,0.0,,,,13.0,0,0,0,,0,,,,0.0,,,,,,,,5.0,0.0,0.0,1.0,0.0,1.0,8.0,15.0,2022-23
George Wickens,Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,0.0,0,0,0,,0,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Dylan Williams,Defender,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Willian,Forward,27,,,13.0,,,13.0,9.0,8.0,7.0,,,,,,,,,,5,846,31.33,8.0,60.0,,,,2,0,11,4.0,5,0.0,3.0,2.0,2.0,0.19,0.0,1.0,41.0,18.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Joe Willock,Midfielder,35,,,51.0,59.0,,21.0,25.0,15.0,5.0,,136.0,127.0,154.0,37.0,16.0,16.0,,0.0,6,888,25.37,12.0,51.0,25.0,4.0,35.0,1,0,35,3.0,3,1.0,2.0,0.0,0.0,0.09,0.0,0.0,58.0,17.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Keehan Willows,Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,0.0,0,0,0,,0,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Harry Wilson,Midfielder,29,,,21.0,62.0,,6.0,6.0,12.0,7.0,,54.0,69.0,60.0,12.0,4.0,12.0,,0.0,3,376,12.97,2.0,22.0,14.0,1.0,22.0,1,0,11,2.0,2,0.0,0.0,2.0,1.0,0.07,0.0,0.0,18.0,4.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Thomas Wilson-Brown,Defender,0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Josh Wilson-Esbrand,Defender,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Harry Winks,Midfielder,0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Yoane Wissa,Midfielder,38,,,17.0,71.0,,3.0,6.0,14.0,6.0,,69.0,87.0,93.0,20.0,24.0,26.0,,0.0,3,327,8.61,3.0,12.0,0.0,4.0,9.0,3,0,21,19.0,7,3.0,3.0,1.0,1.0,0.18,0.0,0.0,32.0,15.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Maximilian Wöber,Defender,16,2.0,23.0,25.0,72.0,0.0,4.0,27.0,64.0,28.0,2.0,75.0,53.0,47.0,0.0,27.0,22.0,0.0,0.0,0,644,40.25,1.0,7.0,29.0,0.0,41.0,3,0,15,1.0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Max Woltman,Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Chris Wood,Forward,25,,,5.0,,,3.0,2.0,9.0,5.0,,,,,,,,,,0,176,7.04,0.0,0.0,,,,0,0,6,6.0,3,0.0,2.0,1.0,0.0,0.12,1.0,0.0,12.0,5.0,42.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Ben Woodburn,Midfielder,0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Freddie Woodman,Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,0.0,0,0,0,,0,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Joe Wormleighton,Defender,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Joe Worrall,Defender,30,5.0,44.0,53.0,47.0,1.0,0.0,26.0,108.0,53.0,2.0,123.0,115.0,75.0,3.0,55.0,33.0,0.0,0.0,0,1091,36.37,1.0,4.0,0.0,0.0,85.0,6,0,27,0.0,1,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
James Wright,Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,0.0,0,0,0,,0,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Xande Silva,Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Granit Xhaka,Midfielder,37,,,34.0,79.0,,14.0,15.0,41.0,19.0,,152.0,126.0,113.0,16.0,37.0,30.0,,0.0,7,1571,42.46,6.0,39.0,13.0,6.0,69.0,5,0,26,5.0,7,2.0,1.0,4.0,1.0,0.19,0.0,0.0,40.0,14.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Yan Couto,Defender,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Andrii Yarmolenko,Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Yehor Yarmoliuk,Midfielder,0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Yegor Yarmolyuk,Midfielder,0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Ryan Yates,Midfielder,26,,,38.0,50.0,,7.0,10.0,44.0,27.0,,111.0,125.0,94.0,5.0,31.0,21.0,,0.0,2,577,22.19,2.0,8.0,13.0,0.0,25.0,5,0,50,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Ashley Young,Defender,29,8.0,28.0,50.0,54.0,0.0,7.0,21.0,60.0,34.0,1.0,131.0,99.0,61.0,8.0,14.0,11.0,0.0,0.0,0,966,33.31,1.0,42.0,19.0,2.0,55.0,7,0,24,1.0,1,0.0,1.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Nathan Young-Coombes,Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
Illia Zabarnyi,Defender,5,0.0,5.0,4.0,50.0,0.0,0.0,3.0,14.0,7.0,0.0,18.0,8.0,10.0,1.0,1.0,3.0,0.0,0.0,0,199,39.8,0.0,0.0,0.0,0.0,9.0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
